Clean_Name,min_CC50_mM_on_human,biocompatibility_label,num_measurements,num_human_measurements
3-HEPTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.1,0,1,1
3-HEPTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.1,0,2,2
3-HEPTYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.338,0,2,2
3-HEPTYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.2,0,3,3
3-HEPTYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.38,0,2,2
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.017,0,1,1
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.00627,0,1,1
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.000764,0,71,71
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM DIBROMOARGENTATE(I),0.003,0,1,1
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM DICHLOROARGENTATE(I),0.001,0,1,1
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRABROMOCUPRATE(II),0.001,0,1,1
3-HEXADECYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRACHLOROCUPRATE(II),0.002,0,1,1
3-HEXADECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,0.00162,0,4,4
3-HEXADECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.00116,0,4,4
3-HEXYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.079,0,1,1
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.18,0,2,2
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.2553,0,3,3
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.048,0,21,21
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),0.81,0,6,6
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.34,0,13,13
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,0.043,0,4,4
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROTRIS(PERFLUOROETHYL)PHOSPHATE(V),0.1,0,1,1
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIFLUOROTRIS(PERFLUOROPROPYL)PHOSPHATE(V),0.05,0,1,1
3-HEXYL-1-METHYL-1H-IMIDAZOL-3-IUM TRIS((TRIFLUOROMETHYL)SULFONYL)METHANIDE,0.1,0,1,1
3-HEXYL-1-VINYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.209,0,1,1
3-HEXYL-1-VINYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.561,0,1,1
3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,0.03,0,1,1
3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM 6-METHYL-4-OXO-4H-1 2 3-OXATHIAZIN-3-IDE 2 2-DIOXIDE,0.03,0,1,1
3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM CHLORIDE,0.04,0,1,1
3-HYDROXY-1-(PROPOXYMETHYL)PYRIDIN-1-IUM CHLORIDE,0.74,0,1,1
3-HYDROXY-2 4-DIMETHYL-5-((TRI-P-TOLYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.0322,0,1,1
3-HYDROXY-2 4-DIMETHYL-5-((TRIBUTYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,24.0,1,1,1
3-HYDROXY-2-((TRI(THIOPHEN-2-YL)PHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.2,0,1,1
3-HYDROXY-2-((TRI-P-TOLYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.0011,0,9,9
3-HYDROXY-2-((TRIBUTYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.0311,0,1,1
3-HYDROXY-2-((TRIPHENYLPHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.339,0,1,1
3-HYDROXY-2-((TRIS(4-FLUOROPHENYL)PHOSPHONIO)METHYL)PYRIDIN-1-IUM CHLORIDE,0.0534,0,1,1
3-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,0.01,0,1,1
3-NONYL-1-VINYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.091,0,1,1
3-NONYL-1-VINYL-1H-IMIDAZOL-3-IUM BROMIDE,0.181,0,1,1
4-((6-CHLORO-2-METHOXYACRIDIN-9-YL)AMINO)-N N-DIETHYLPENTAN-1-AMINIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.0041,0,7,7
4-((6-METHOXYQUINOLIN-8-YL)AMINO)PENTAN-1-AMINIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.006,0,12,12
4-((7-CHLOROQUINOLIN-4-YL)AMINO)-N N-DIETHYLPENTAN-1-AMINIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.0101,0,11,11
4-(2-(DODECYLOXY)-2-OXOETHYL)-4-METHYLMORPHOLIN-4-IUM BROMIDE,0.1,0,1,1
4-(2-(HEXADECYLOXY)-2-OXOETHYL)-4-METHYLMORPHOLIN-4-IUM BROMIDE,0.1,0,1,1
4-(2-ETHOXYETHYL)-4-METHYLMORPHOLIN-4-IUM BROMIDE,20.0,1,1,1
4-(2-HYDROXYETHYL)-4-METHYLMORPHOLIN-4-IUM IODIDE,20.0,1,1,1
4-(2-METHOXYETHYL)-4-METHYLMORPHOLIN-4-IUM CHLORIDE,20.0,1,1,1
4-(3-HYDROXYPROPYL)-4-METHYLMORPHOLIN-4-IUM CHLORIDE,20.0,1,1,1
4-(3-METHOXYPROPYL)-4-METHYLMORPHOLIN-4-IUM CHLORIDE,20.0,1,1,1
4-(CYANOMETHYL)-4-METHYLMORPHOLIN-4-IUM CHLORIDE,20.0,1,1,1
4-(DIMETHYLAMINO)-1-ETHYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.7,0,1,1
4-(DIMETHYLAMINO)-1-ETHYLPYRIDIN-1-IUM BROMIDE,0.79,0,1,1
4-(DIMETHYLAMINO)-1-HEPTYLPYRIDIN-1-IUM BROMIDE,0.00365,0,2,2
4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.009,0,1,1
4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM BROMIDE,0.00608,0,2,2
4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM CHLORIDE,0.009,0,1,1
4-(DIMETHYLAMINO)-1-PENTYLPYRIDIN-1-IUM BROMIDE,0.02438,0,2,2
4-BENZYL-4-METHYLMORPHOLIN-4-IUM (E)-BUT-2-ENOATE,14.13,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM 2-ETHYLBUTANOATE,13.49,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM 2-HYDROXYBENZOATE,0.79,0,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM 2-HYDROXYPROPANOATE,10.0,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM ACETATE,12.59,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM CHLORIDE,10.72,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM DODECYL SULFATE,0.25,0,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM FORMATE,12.59,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM NITRATE,10.0,1,1,1
4-BENZYL-4-METHYLMORPHOLIN-4-IUM TETRAFLUOROBORATE,0.41,0,1,1
4-BUTYL-4-METHYLMORPHOLIN-4-IUM BROMIDE,20.0,1,1,1
4-METHYL-1-OCTYLPYRIDIN-1-IUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,0.039,0,1,1
4-METHYL-1-OCTYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.033,0,1,1
4-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,0.024,0,1,1
4-METHYL-1-OCTYLPYRIDIN-1-IUM CHLORIDE,0.043,0,1,1
4-METHYL-1-OCTYLPYRIDIN-1-IUM TETRAFLUOROBORATE,0.031,0,1,1
4-METHYL-3-(4-METHYLBENZYL)THIAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.02131,0,2,2
4-METHYL-3-(4-METHYLBENZYL)THIAZOL-3-IUM TETRAFLUOROBORATE,0.07795,0,2,2
4-METHYL-4-(2-(OCTYLOXY)-2-OXOETHYL)MORPHOLIN-4-IUM BROMIDE,0.1,0,1,1
4-PHENYLPIPERAZIN-1-IUM 2-HYDROXYPROPANOATE,0.594,0,4,4
4-PHENYLPIPERAZIN-1-IUM TETRAFLUOROBORATE,0.48,0,4,4
5A CHLORIDE,0.00695,0,2,2
5B TETRAFLUOROBORATE,0.00283,0,2,2
6-(BENZO D 1 3 DIOXOL-5-YLMETHYL)-5-(4 5-DIMETHOXY-3-OXO-1 3-DIHYDROISOBENZOFURAN-1-YL)-4-METHOXY-6-METHYL-5 6 7 8-TETRAHYDRO- 1 3 DIOXOLO 4 5-G ISOQUINOLIN-6-IUM ACETATE,0.0235,0,1,1
6-(BENZO D 1 3 DIOXOL-5-YLMETHYL)-5-(4 5-DIMETHOXY-3-OXO-1 3-DIHYDROISOBENZOFURAN-1-YL)-4-METHOXY-6-METHYL-5 6 7 8-TETRAHYDRO- 1 3 DIOXOLO 4 5-G ISOQUINOLIN-6-IUM TRIFLUOROMETHANESULFONATE,0.0172,0,1,1
6-HYDROXY-1-TETRADECYLQUINOLIN-1-IUM BROMIDE,0.032,0,1,1
6A CHLORIDE,0.00581,0,2,2
6B TETRAFLUOROBORATE,0.00198,0,2,2
7-(4-FLUOROBENZYL)-11-METHYL-2 2 4 4-TETRA(PIPERIDIN-1-YL)-1 3 5 7 11-PENTAAZA-2L5 4L5 6L5-TRIPHOSPHASPIRO 5 5 UNDECA-1(6) 2 4-TRIEN-1-IUM 2 5-DIHYDROXYBENZOATE,0.1041,0,3,3
7-(4-FLUOROBENZYL)-11-METHYL-2 2 4 4-TETRA(PIPERIDIN-1-YL)-1 3 5 7 11-PENTAAZA-2L5 4L5 6L5-TRIPHOSPHASPIRO 5 5 UNDECA-1(6) 2 4-TRIEN-1-IUM 2 6-DIHYDROXYBENZOATE,0.02304,0,3,3
7-(4-FLUOROBENZYL)-11-METHYL-2 2 4 4-TETRA(PYRROLIDIN-1-YL)-1 3 5 7 11-PENTAAZA-2L5 4L5 6L5-TRIPHOSPHASPIRO 5 5 UNDECA-1(6) 2 4-TRIEN-1-IUM 2 5-DIHYDROXYBENZOATE,0.06657,0,3,3
7-(4-FLUOROBENZYL)-11-METHYL-2 2 4 4-TETRA(PYRROLIDIN-1-YL)-1 3 5 7 11-PENTAAZA-2L5 4L5 6L5-TRIPHOSPHASPIRO 5 5 UNDECA-1(6) 2 4-TRIEN-1-IUM 2 6-DIHYDROXYBENZOATE,0.03849,0,3,3
9-(2-(DODECANOYLOXY)ETHYL)-1 3 7-TRIMETHYL-2 6-DIOXO-2 3 6 7-TETRAHYDRO-1H-PURIN-9-IUM BROMIDE,0.26567,0,1,1
9-(2-(HEXADECANOYLOXY)ETHYL)-1 3 7-TRIMETHYL-2 6-DIOXO-2 3 6 7-TETRAHYDRO-1H-PURIN-9-IUM BROMIDE,0.18421,0,1,1
9-(2-(TETRADECANOYLOXY)ETHYL)-1 3 7-TRIMETHYL-2 6-DIOXO-2 3 6 7-TETRAHYDRO-1H-PURIN-9-IUM BROMIDE,0.23342,0,1,1
BENZYLTRIPHENYLPHOSPHONIUM OCTAISOTHIOCYANATODYSPROSATE(III),0.022,0,5,5
BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYBENZOATE,0.00891,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.01907,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANOATE,0.04124,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM ACETATE,0.02598,0,3,3
BIS(2-HYDROXYETHYL)AMMONIUM ADIPATE,0.02877,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM BENZOATE,0.02911,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM FUMARATE,0.03476,0,2,2
BIS(2-HYDROXYETHYL)AMMONIUM OLEATE,0.5,0,1,1
BIS(DIMETHYLAMINO)METHANIMINIUM (1-HYDROXYETHANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),0.00091,0,3,3
BIS(DIMETHYLAMINO)METHANIMINIUM (4-AMINO-1-HYDROXYBUTANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),0.000167,0,8,8
BIS(DIMETHYLAMINO)METHANIMINIUM CHLORIDE,0.00019,0,7,7
BIS(DIMETHYLAMINO)METHANIMINIUM HYDROGEN (4-AMINO-1-HYDROXY-1-PHOSPHONOBUTYL)PHOSPHONATE,0.00254,0,8,8
BROMIDE (TRANS-DI((E)-5-(3-(4-METHYLTHIAZOL-3-IUM-3-YL)PROPOXY)-2-(((4-(TRIFLUOROMETHYL)PHENYL)IMINO)METHYL)PHENOLATE))PALLADIUM(II),0.01143,0,2,2
BUTYLTRIPHENYLPHOSPHONIUM CHLORIDE,0.00114,0,8,8
DIOCTYL((4 5 7-TRIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)SULFONIUM TETRAFLUOROBORATE,0.01158,0,2,2
E-N-(2-((2-(((5-((DIMETHYLAMINO)METHYL)FURAN-2-YL)METHYL)THIO)ETHYL)AMINO)-2-(METHYLAMINO)VINYL)-N-OXOHYDROXYLAMMONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.631,0,1,1
ETHANAMINIUM FORMATE,0.4,0,1,1
ETHANAMINIUM NITRATE,0.4,0,1,1
HEXADECYLTRIPHENYLPHOSPHONIUM BROMIDE,0.0053,0,1,1
HEXAFLUOROPHOSPHATE(V) (TRANS-DI((E)-5-(3-(4-METHYLTHIAZOL-3-IUM-3-YL)PROPOXY)-2-(((4-(TRIFLUOROMETHYL)PHENYL)IMINO)METHYL)PHENOLATE))PALLADIUM(II),0.02301,0,2,2
METFORMIN 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.116,0,4,4
METFORMIN CHLORIDE,0.02822,0,3,3
METFORMIN DIHEXYLSULFOSUCCINATE,0.00062,0,1,1
METFORMIN DOCUSATE,1.0,0,1,1
METFORMIN SULFACETAMIDE,0.02489,0,1,1
METHYLTRIPHENYLPHOSPHONIUM CHLORIDE,0.00035,0,8,8
METHYLTRIPHENYLPHOSPHONIUM IODIDE,0.01,0,4,4
N N N-TRIETHYLOCTAN-1-AMINIUM BROMIDE,0.33,0,1,1
N N N-TRIMETHYLBUTAN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.183,0,5,5
N N N-TRIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.00578,0,2,2
N N-BIS(2-HYDROXYETHYL)-N-METHYLHEXAN-1-AMINIUM ACETATE,24.2,1,1,1
N N-BIS(2-HYDROXYETHYL)-N-METHYLHEXAN-1-AMINIUM ACETYLALANINATE,26.3,1,1,1
N N-DIETHYL-N-((METHYLTHIO)METHYL)ETHANAMINIUM CHLORIDE,0.5,0,6,6
N N-DIMETHYL-N-(2-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)ETHYL)DODECAN-1-AMINIUM BROMIDE,0.1,0,3,3
N N-DIMETHYL-N-(2-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)ETHYL)OCTAN-1-AMINIUM BROMIDE,0.095,0,3,3
N-((5-(HYDROXYMETHYL)FURAN-2-YL)METHYL)BUTAN-1-AMINIUM CHLORIDE,22.4,1,1,1
N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.02174,0,4,4
N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00525,0,4,4
N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00362,0,4,4
N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-OCTYLNONAN-1-AMINIUM BROMIDE,0.00175,0,4,4
N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-OCTYLOCTAN-1-AMINIUM BROMIDE,0.00298,0,4,4
N-((BUTYL(ETHYL)AMINO)(DIBUTYLAMINO)METHYLENE)-N-METHYLMETHANAMINIUM TETRAFLUOROBORATE,11.35,1,1,1
N-((DIDODECYLAMINO)(DIMETHYLAMINO)METHYLENE)-N-METHYLMETHANAMINIUM IODIDE,0.955,0,1,1
N-((DIHEPTYLAMINO)(DIMETHYLAMINO)METHYLENE)-N-METHYLMETHANAMINIUM IODIDE,0.75,0,1,1
N-((DIHEXYLAMINO)(DIMETHYLAMINO)METHYLENE)-N-HEXYLHEXAN-1-AMINIUM CHLORIDE,0.75,0,1,1
N-((DIHEXYLAMINO)(DIMETHYLAMINO)METHYLENE)-N-HEXYLHEXAN-1-AMINIUM TETRACHLOROFERRATE(III),0.75,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(DODECANOYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.36,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(PALMITOYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.17,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(STEAROYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.08,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(TETRADECANOYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.24,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(TRIDECANOYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.34,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYL-4-(UNDECANOYLOXY)BUTAN-1-AMINIUM CHLORIDE,0.55,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLBUTAN-1-AMINIUM BUTANE-1-SULFONATE,19.7,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLBUTAN-1-AMINIUM ETHANESULFONATE,39.3,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLBUTAN-1-AMINIUM METHANESULFONATE,29.5,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLHEXADECAN-1-AMINIUM BROMIDE,0.02788481,0,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLHEXAN-1-AMINIUM BROMIDE,10.7,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLOCTAN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.34,0,2,2
N-(2-HYDROXYETHYL)-N N-DIMETHYLOCTAN-1-AMINIUM BROMIDE,0.2,0,4,4
N-(2-HYDROXYETHYL)-N N-DIMETHYLPENTAN-1-AMINIUM 4-((1-CARBOXYLATOETHYL)AMINO)-4-OXOBUTANOATE,10.7,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLPENTAN-1-AMINIUM BUTANE-1-SULFONATE,22.4,1,1,1
N-(2-HYDROXYETHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.092787163,0,1,1
N-(BIS(DIMETHYLAMINO)METHYLENE)-N-ETHYLETHANAMINIUM ETHYL SULFATE,10.86,1,4,4
N-(BIS(DIMETHYLAMINO)METHYLENE)ETHANAMINIUM ETHYL SULFATE,22.312,1,4,4
N-(BIS(HEXYL(METHYL)AMINO)METHYLENE)-N-METHYLMETHANAMINIUM TETRAFLUOROBORATE,0.404,0,1,1
N-(CYANOMETHYL)-N N-DIMETHYLETHANAMINIUM CHLORIDE,20.0,1,1,1
N-BENZYL-2-HYDROXY-N N-DIMETHYLETHAN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.57,0,1,1
N-BENZYL-N N-DIMETHYL-1-(METHYLTHIO)METHANAMINIUM CHLORIDE,0.5,0,6,6
N-BENZYL-N N-DIMETHYLDECAN-1-AMINIUM CHLORIDE,0.0045,0,1,1
N-BENZYL-N N-DIMETHYLDODECAN-1-AMINIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,0.0288,0,8,8
N-BENZYL-N N-DIMETHYLDODECAN-1-AMINIUM CHLORIDE,0.0019,0,1,1
N-BENZYL-N N-DIMETHYLHEXADECAN-1-AMINIUM BROMIDE,0.015,0,1,1
N-BENZYL-N N-DIMETHYLTETRADECAN-1-AMINIUM 2-(6-METHOXYNAPHTHALEN-2-YL)PROPANOATE,0.111,0,1,1
N-BENZYL-N N-DIMETHYLTETRADECAN-1-AMINIUM 2-HYDROXYBENZOATE,0.02,0,2,2
N-BENZYL-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.024,0,1,1
N-BENZYL-N N-DIMETHYLTETRADECAN-1-AMINIUM CHLORIDE,0.00038,0,7,7
N-DECYL-N N-DIMETHYLDECAN-1-AMINIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,0.005,0,1,1
N-DECYL-N N-DIMETHYLDECAN-1-AMINIUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,0.00091,0,6,6
N-DECYL-N N-DIMETHYLDECAN-1-AMINIUM BROMIDE,0.006,0,1,1
N-DECYL-N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYLDECAN-1-AMINIUM BROMIDE,0.01343,0,4,4
N-DECYL-N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYLDECAN-1-AMINIUM BROMIDE,0.00358,0,4,4
N-DODECYL-N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYLDODECAN-1-AMINIUM BROMIDE,0.02066,0,4,4
N-ETHYL-2-HYDROXY-N N-DIMETHYLETHAN-1-AMINIUM 4-((1-CARBOXYLATOETHYL)AMINO)-4-OXOBUTANOATE,500.0,1,1,1
N-ETHYL-2-HYDROXY-N N-DIMETHYLETHAN-1-AMINIUM BROMIDE,31.25,1,3,3
N-ETHYL-2-HYDROXY-N N-DIMETHYLETHAN-1-AMINIUM IODIDE,20.0,1,1,1
N-ETHYL-2-METHOXY-N N-DIMETHYLETHAN-1-AMINIUM CHLORIDE,20.0,1,1,1
N-ETHYL-3-METHOXY-N N-DIMETHYLPROPAN-1-AMINIUM CHLORIDE,20.0,1,1,1
N-ETHYL-N N-DIMETHYLBUTAN-1-AMINIUM CHLORIDE,20.0,1,1,1
N-ETHYL-N-((5-(HYDROXYMETHYL)FURAN-2-YL)METHYL)ETHANAMINIUM CHLORIDE,12.04,1,1,1
N-ETHYL-N-((5-(HYDROXYMETHYL)FURAN-2-YL)METHYL)ETHANAMINIUM DIHYDROGEN PHOSPHATE,11.48,1,1,1
N-METHYL-N N-DIOCTYLOCTAN-1-AMINIUM 2 2 2-TRIFLUOROACETATE,0.75,0,1,1
N-METHYL-N N-DIOCTYLOCTAN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.000677,0,61,61
N-METHYL-N N-DIOCTYLOCTAN-1-AMINIUM CHLORIDE,0.75,0,1,1
N-METHYL-N N-DIOCTYLOCTAN-1-AMINIUM TETRACHLOROFERRATE(III),0.75,0,1,1
N-METHYL-N N-DIOCTYLOCTAN-1-AMINIUM TRIFLUOROMETHANESULFONATE,0.75,0,1,1
N1 N1 N10 N10-TETRAKIS(2-HYDROXYETHYL)-N1 N10-DIMETHYLDECANE-1 10-DIAMINIUM ACETATE,124.6,1,1,1
N1 N1 N4 N4-TETRAKIS(2-HYDROXYETHYL)-N1 N4-DIMETHYLBUTANE-1 4-DIAMINIUM ACETATE,238.4,1,1,1
N1 N1 N6 N6-TETRAKIS(2-HYDROXYETHYL)-N1 N6-DIMETHYLHEXANE-1 6-DIAMINIUM ACETATE,138.5,1,1,1
N1 N1 N6 N6-TETRAKIS(2-HYDROXYETHYL)-N1 N6-DIMETHYLHEXANE-1 6-DIAMINIUM ACETYLALANINATE,119.8,1,1,1
N1 N1 N6 N6-TETRAKIS(2-HYDROXYETHYL)-N1 N6-DIMETHYLHEXANE-1 6-DIAMINIUM ACETYLGLYCINATE,146.4,1,1,1
N1 N1 N6 N6-TETRAKIS(2-HYDROXYETHYL)-N1 N6-DIMETHYLHEXANE-1 6-DIAMINIUM ACETYLPHENYLALANINATE,32.4,1,1,1
N1 N1 N6 N6-TETRAKIS(2-HYDROXYETHYL)-N1 N6-DIMETHYLHEXANE-1 6-DIAMINIUM BROMIDE,126.6,1,1,1
N1 N4-BIS(2-HYDROXYETHYL)-N1 N1 N4 N4-TETRAMETHYLBUTANE-1 4-DIAMINIUM BROMIDE,98.4,1,1,1
N1 N6-BIS(2-HYDROXYETHYL)-N1 N1 N6 N6-TETRAMETHYLHEXANE-1 6-DIAMINIUM BROMIDE,40.8,1,1,1
